,geography,stratum,date,resistance_pct,organism,series_id,model_region,prescribing_rate
10540,South West,Amikacin,2021-06-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.15
10541,South West,Carbapenems,2021-06-01,0.75,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.15
10542,South West,Ciprofloxacin,2021-06-01,9.48,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.15
10543,South West,Co-amoxiclav,2021-06-01,23.85,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.15
10544,South West,Gentamicin,2021-06-01,5.34,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.15
10545,South West,Piperacillin with tazobactam,2021-06-01,16.67,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.15
10546,South West,Third Generation Cephalosporins,2021-06-01,12.88,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.15
10547,South West,Amikacin,2021-06-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.15
10548,South West,Carbapenems,2021-06-01,6.85,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.15
10549,South West,Ceftazidime,2021-06-01,6.76,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.15
10550,South West,Ciprofloxacin,2021-06-01,7.58,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.15
10551,South West,Piperacillin with tazobactam,2021-06-01,9.59,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.15
10552,South West,Macrolides,2021-06-01,2.27,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.15
10553,South West,Penicillin,2021-06-01,0.0,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.15
10554,South West,Glycopeptides,2021-07-01,24.67,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.16
10555,South West,Glycopeptides,2021-07-01,23.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.16
10556,South West,Amikacin,2021-07-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.16
10557,South West,Carbapenems,2021-07-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.16
10558,South West,Ciprofloxacin,2021-07-01,5.98,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.16
10559,South West,Co-amoxiclav,2021-07-01,23.7,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.16
10560,South West,Gentamicin,2021-07-01,4.48,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.16
10561,South West,Piperacillin with tazobactam,2021-07-01,14.07,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.16
10562,South West,Third Generation Cephalosporins,2021-07-01,10.22,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.16
10563,South West,Amikacin,2021-07-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.16
10564,South West,Carbapenems,2021-07-01,5.75,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.16
10565,South West,Ceftazidime,2021-07-01,8.05,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.16
10566,South West,Ciprofloxacin,2021-07-01,2.63,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.16
10567,South West,Piperacillin with tazobactam,2021-07-01,10.47,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.16
10568,South West,Macrolides,2021-07-01,0.0,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.16
10569,South West,Penicillin,2021-07-01,2.38,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.16
10570,South West,Glycopeptides,2021-08-01,27.0,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.17
10571,South West,Glycopeptides,2021-08-01,22.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.17
10572,South West,Amikacin,2021-08-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.17
10573,South West,Carbapenems,2021-08-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.17
10574,South West,Ciprofloxacin,2021-08-01,6.14,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.17
10575,South West,Co-amoxiclav,2021-08-01,18.18,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.17
10576,South West,Gentamicin,2021-08-01,3.79,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.17
10577,South West,Piperacillin with tazobactam,2021-08-01,9.09,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.17
10578,South West,Third Generation Cephalosporins,2021-08-01,7.52,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.17
10579,South West,Amikacin,2021-08-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.17
10580,South West,Carbapenems,2021-08-01,6.52,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.17
10581,South West,Ceftazidime,2021-08-01,7.61,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.17
10582,South West,Ciprofloxacin,2021-08-01,2.38,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.17
10583,South West,Piperacillin with tazobactam,2021-08-01,11.11,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.17
10584,South West,Macrolides,2021-08-01,0.0,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.17
10585,South West,Penicillin,2021-08-01,2.94,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.17
10586,South West,Glycopeptides,2021-09-01,26.33,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.18
10587,South West,Glycopeptides,2021-09-01,23.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.18
10588,South West,Amikacin,2021-09-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.18
10589,South West,Carbapenems,2021-09-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.18
10590,South West,Ciprofloxacin,2021-09-01,6.72,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.18
10591,South West,Co-amoxiclav,2021-09-01,17.53,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.18
10592,South West,Gentamicin,2021-09-01,6.54,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.18
10593,South West,Piperacillin with tazobactam,2021-09-01,9.15,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.18
10594,South West,Third Generation Cephalosporins,2021-09-01,9.03,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.18
10595,South West,Amikacin,2021-09-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.18
10596,South West,Carbapenems,2021-09-01,9.57,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.18
10597,South West,Ceftazidime,2021-09-01,9.57,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.18
10598,South West,Ciprofloxacin,2021-09-01,2.3,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.18
10599,South West,Piperacillin with tazobactam,2021-09-01,7.61,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.18
10600,South West,Macrolides,2021-09-01,2.56,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.18
10601,South West,Penicillin,2021-09-01,5.56,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.18
10602,South West,Glycopeptides,2021-10-01,29.67,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.19
10603,South West,Glycopeptides,2021-10-01,22.67,e_faecium,e_faecium__Glycopeptides__South West,South West,1.19
10604,South West,Amikacin,2021-10-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.19
10605,South West,Carbapenems,2021-10-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.19
10606,South West,Ciprofloxacin,2021-10-01,9.46,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.19
10607,South West,Co-amoxiclav,2021-10-01,17.54,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.19
10608,South West,Gentamicin,2021-10-01,6.43,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.19
10609,South West,Piperacillin with tazobactam,2021-10-01,11.83,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.19
10610,South West,Third Generation Cephalosporins,2021-10-01,10.98,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.19
10611,South West,Amikacin,2021-10-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.19
10612,South West,Carbapenems,2021-10-01,11.7,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.19
10613,South West,Ceftazidime,2021-10-01,6.32,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.19
10614,South West,Ciprofloxacin,2021-10-01,3.3,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.19
10615,South West,Piperacillin with tazobactam,2021-10-01,7.61,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.19
10616,South West,Macrolides,2021-10-01,2.38,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.19
10617,South West,Penicillin,2021-10-01,2.7,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.19
10618,South West,Glycopeptides,2021-11-01,30.33,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.22
10619,South West,Glycopeptides,2021-11-01,27.0,e_faecium,e_faecium__Glycopeptides__South West,South West,1.22
10620,South West,Amikacin,2021-11-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.22
10621,South West,Carbapenems,2021-11-01,0.55,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.22
10622,South West,Ciprofloxacin,2021-11-01,11.33,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.22
10623,South West,Co-amoxiclav,2021-11-01,22.47,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.22
10624,South West,Gentamicin,2021-11-01,7.87,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.22
10625,South West,Piperacillin with tazobactam,2021-11-01,13.29,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.22
10626,South West,Third Generation Cephalosporins,2021-11-01,13.81,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.22
10627,South West,Amikacin,2021-11-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.22
10628,South West,Carbapenems,2021-11-01,13.79,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.22
10629,South West,Ceftazidime,2021-11-01,5.81,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.22
10630,South West,Ciprofloxacin,2021-11-01,2.38,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.22
10631,South West,Piperacillin with tazobactam,2021-11-01,5.95,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.22
10632,South West,Macrolides,2021-11-01,4.55,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.22
10633,South West,Penicillin,2021-11-01,3.33,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.22
10634,South West,Glycopeptides,2021-12-01,32.67,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.25
10635,South West,Glycopeptides,2021-12-01,34.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.25
10636,South West,Amikacin,2021-12-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.25
10637,South West,Carbapenems,2021-12-01,0.52,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.25
10638,South West,Ciprofloxacin,2021-12-01,10.49,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.25
10639,South West,Co-amoxiclav,2021-12-01,20.53,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.25
10640,South West,Gentamicin,2021-12-01,4.69,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.25
10641,South West,Piperacillin with tazobactam,2021-12-01,14.67,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.25
10642,South West,Third Generation Cephalosporins,2021-12-01,13.02,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.25
10643,South West,Amikacin,2021-12-01,0.0,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.25
10644,South West,Carbapenems,2021-12-01,8.43,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.25
10645,South West,Ceftazidime,2021-12-01,4.88,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.25
10646,South West,Ciprofloxacin,2021-12-01,2.47,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.25
10647,South West,Piperacillin with tazobactam,2021-12-01,6.1,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.25
10648,South West,Macrolides,2021-12-01,4.55,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.25
10649,South West,Penicillin,2021-12-01,3.75,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.25
10650,South West,Glycopeptides,2022-01-01,30.33,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.25
10651,South West,Glycopeptides,2022-01-01,40.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.25
10652,South West,Amikacin,2022-01-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.25
10653,South West,Carbapenems,2022-01-01,0.6,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.25
10654,South West,Ciprofloxacin,2022-01-01,10.49,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.25
10655,South West,Co-amoxiclav,2022-01-01,19.02,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.25
10656,South West,Gentamicin,2022-01-01,5.42,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.25
10657,South West,Piperacillin with tazobactam,2022-01-01,12.5,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.25
10658,South West,Third Generation Cephalosporins,2022-01-01,10.91,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.25
10659,South West,Amikacin,2022-01-01,1.59,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.25
10660,South West,Carbapenems,2022-01-01,14.86,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.25
10661,South West,Ceftazidime,2022-01-01,6.76,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.25
10662,South West,Ciprofloxacin,2022-01-01,4.17,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.25
10663,South West,Piperacillin with tazobactam,2022-01-01,4.05,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.25
10664,South West,Macrolides,2022-01-01,4.4,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.25
10665,South West,Penicillin,2022-01-01,3.45,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.25
10666,South West,Glycopeptides,2022-02-01,27.33,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.26
10667,South West,Glycopeptides,2022-02-01,39.33,e_faecium,e_faecium__Glycopeptides__South West,South West,1.26
10668,South West,Amikacin,2022-02-01,0.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.26
10669,South West,Carbapenems,2022-02-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.26
10670,South West,Ciprofloxacin,2022-02-01,9.56,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.26
10671,South West,Co-amoxiclav,2022-02-01,16.89,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.26
10672,South West,Gentamicin,2022-02-01,3.95,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.26
10673,South West,Piperacillin with tazobactam,2022-02-01,14.19,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.26
10674,South West,Third Generation Cephalosporins,2022-02-01,11.26,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.26
10675,South West,Amikacin,2022-02-01,1.72,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.26
10676,South West,Carbapenems,2022-02-01,13.24,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.26
10677,South West,Ceftazidime,2022-02-01,7.25,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.26
10678,South West,Ciprofloxacin,2022-02-01,6.25,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.26
10679,South West,Piperacillin with tazobactam,2022-02-01,2.9,p_aeruginosa,p_aeruginosa__Piperacillin with tazobactam__South West,South West,1.26
10680,South West,Macrolides,2022-02-01,5.41,s_pneumoniae,s_pneumoniae__Macrolides__South West,South West,1.26
10681,South West,Penicillin,2022-02-01,2.9,s_pneumoniae,s_pneumoniae__Penicillin__South West,South West,1.26
10682,South West,Glycopeptides,2022-03-01,28.67,e_faecalis,e_faecalis__Glycopeptides__South West,South West,1.28
10683,South West,Glycopeptides,2022-03-01,33.0,e_faecium,e_faecium__Glycopeptides__South West,South West,1.28
10684,South West,Amikacin,2022-03-01,1.0,k_pneumoniae,k_pneumoniae__Amikacin__South West,South West,1.28
10685,South West,Carbapenems,2022-03-01,0.0,k_pneumoniae,k_pneumoniae__Carbapenems__South West,South West,1.28
10686,South West,Ciprofloxacin,2022-03-01,12.7,k_pneumoniae,k_pneumoniae__Ciprofloxacin__South West,South West,1.28
10687,South West,Co-amoxiclav,2022-03-01,23.48,k_pneumoniae,k_pneumoniae__Co-amoxiclav__South West,South West,1.28
10688,South West,Gentamicin,2022-03-01,6.62,k_pneumoniae,k_pneumoniae__Gentamicin__South West,South West,1.28
10689,South West,Piperacillin with tazobactam,2022-03-01,15.56,k_pneumoniae,k_pneumoniae__Piperacillin with tazobactam__South West,South West,1.28
10690,South West,Third Generation Cephalosporins,2022-03-01,13.67,k_pneumoniae,k_pneumoniae__Third Generation Cephalosporins__South West,South West,1.28
10691,South West,Amikacin,2022-03-01,1.54,p_aeruginosa,p_aeruginosa__Amikacin__South West,South West,1.28
10692,South West,Carbapenems,2022-03-01,13.7,p_aeruginosa,p_aeruginosa__Carbapenems__South West,South West,1.28
10693,South West,Ceftazidime,2022-03-01,4.05,p_aeruginosa,p_aeruginosa__Ceftazidime__South West,South West,1.28
10694,South West,Ciprofloxacin,2022-03-01,5.63,p_aeruginosa,p_aeruginosa__Ciprofloxacin__South West,South West,1.28
