theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric-value
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/07/2023,22.42,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/06/2023,20,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/05/2023,19.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/04/2023,19.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/03/2023,22.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/02/2023,21.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,01/01/2023,17.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/12/2022,16.34,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/11/2022,16.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/10/2022,19.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/09/2022,20,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/08/2022,18.08,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/07/2022,15.51,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/06/2022,12.28,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/05/2022,15.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/04/2022,15.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/03/2022,14.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/02/2022,13.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2022,01/01/2022,13.54,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/12/2021,13.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/11/2021,12.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/10/2021,13.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/09/2021,13.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/08/2021,15.12,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/07/2021,16.03,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/06/2021,16.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/05/2021,13.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/04/2021,14.97,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/03/2021,12.89,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/02/2021,14.42,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2021,01/01/2021,12.8,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/12/2020,13.68,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/11/2020,12.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/10/2020,12.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/09/2020,9.93,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2020,01/08/2020,10.2,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/06/2025,11.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/05/2025,10.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/04/2025,11.27,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/03/2025,13.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/02/2025,12.92,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,01/01/2025,13.42,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/12/2024,11.3,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/11/2024,15.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/10/2024,13.88,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/09/2024,14.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/08/2024,11.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/07/2024,10.34,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/06/2024,10.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/05/2024,10.73,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/04/2024,12.15,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/03/2024,12.68,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/02/2024,16.35,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,01/01/2024,17.86,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/12/2023,18.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/11/2023,18.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/10/2023,16.46,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/09/2023,14.72,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/08/2023,12.81,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/07/2023,12.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/06/2023,12.44,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/05/2023,11.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/04/2023,12.3,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/03/2023,12.04,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/02/2023,9.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,01/01/2023,7.62,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/12/2022,10.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/11/2022,13.04,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/10/2022,17.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/09/2022,15,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/08/2022,12.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/07/2022,8.33,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/06/2022,9.71,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/05/2022,10.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/04/2022,12.72,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/03/2022,13.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/02/2022,11.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2022,01/01/2022,13.85,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/12/2021,10.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/11/2021,12.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/10/2021,9.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/09/2021,8.96,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/08/2021,10.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/07/2021,11.39,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/06/2021,14.19,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/05/2021,10.78,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/04/2021,9.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/03/2021,7.65,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/02/2021,9.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,West Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2021,01/01/2021,10,FALSE,
