theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,in_reporting_delay_period,metric_value,metric_value,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/02/2022,FALSE,01-Feb-22,291.67,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/01/2022,FALSE,01-Jan-22,300,0.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/12/2021,FALSE,01-Dec-21,301.67,0.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/11/2021,FALSE,01-Nov-21,290,0.23
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/10/2021,FALSE,01-Oct-21,296.33,0.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/09/2021,FALSE,01-Sep-21,317.67,0.31
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/08/2021,FALSE,01-Aug-21,325.33,0.2
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/07/2021,FALSE,01-Jul-21,314,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/06/2021,FALSE,01-Jun-21,305.67,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/05/2021,FALSE,01-May-21,306.67,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/04/2021,FALSE,01-Apr-21,304,0.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/03/2021,FALSE,01-Mar-21,286.67,0.12
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/02/2021,FALSE,01-Feb-21,293.33,0.23
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/01/2021,FALSE,01-Jan-21,311,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/12/2020,FALSE,01-Dec-20,320.33,0.21
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/11/2020,FALSE,01-Nov-20,308.33,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/10/2020,FALSE,01-Oct-20,290,0.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/09/2020,FALSE,01-Sep-20,292.33,0
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/08/2020,FALSE,01-Aug-20,300,0
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/06/2025,FALSE,01-Jun-25,333,21.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/05/2025,FALSE,01-May-25,327.67,21.87
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/04/2025,FALSE,01-Apr-25,315,23.6
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/03/2025,FALSE,01-Mar-25,321.33,23.44
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/02/2025,FALSE,01-Feb-25,314.33,23.65
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,01/01/2025,FALSE,01-Jan-25,332.67,23.25
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/12/2024,FALSE,01-Dec-24,331.33,23.24
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/11/2024,FALSE,01-Nov-24,340,21.27
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/10/2024,FALSE,01-Oct-24,344.67,19.44
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/09/2024,FALSE,01-Sep-24,352.33,19.77
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/08/2024,FALSE,01-Aug-24,353,20.49
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/07/2024,FALSE,01-Jul-24,364,21.15
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/06/2024,FALSE,01-Jun-24,351.67,18.86
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/05/2024,FALSE,01-May-24,347,19.79
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/04/2024,FALSE,01-Apr-24,320.67,20.06
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/03/2024,FALSE,01-Mar-24,317.33,22.27
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/02/2024,FALSE,01-Feb-24,318,21.7
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/01/2024,FALSE,01-Jan-24,325.67,20.57
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/12/2023,FALSE,01-Dec-23,325.67,20.88
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/11/2023,FALSE,01-Nov-23,344,20.54
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/10/2023,FALSE,01-Oct-23,352.33,22.33
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/09/2023,FALSE,01-Sep-23,360.33,21.09
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/08/2023,FALSE,01-Aug-23,348,21.46
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/07/2023,FALSE,01-Jul-23,343.33,20
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/06/2023,FALSE,01-Jun-23,327,22.02
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/05/2023,FALSE,01-May-23,316.33,20.65
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/04/2023,FALSE,01-Apr-23,296,19.93
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/03/2023,FALSE,01-Mar-23,287.67,17.15
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/02/2023,FALSE,01-Feb-23,274.33,17.98
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/01/2023,FALSE,01-Jan-23,278.67,19.98
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/12/2022,FALSE,01-Dec-22,282.33,22.08
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/11/2022,FALSE,01-Nov-22,304.33,23.11
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/10/2022,FALSE,01-Oct-22,315,21.8
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/09/2022,FALSE,01-Sep-22,329,19.96
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/08/2022,FALSE,01-Aug-22,322.33,18.72
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/07/2022,FALSE,01-Jul-22,317.33,17.86
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/06/2022,FALSE,01-Jun-22,305.33,18.45
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/05/2022,FALSE,01-May-22,303,17.6
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/04/2022,FALSE,01-Apr-22,294,17.8
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/03/2022,FALSE,01-Mar-22,288,15.62
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/02/2022,FALSE,01-Feb-22,287.33,15.78
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/01/2022,FALSE,01-Jan-22,292.67,16.51
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/12/2021,FALSE,01-Dec-21,294,19.95
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/11/2021,FALSE,01-Nov-21,282.33,19.72
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/10/2021,FALSE,01-Oct-21,289.67,19.45
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/09/2021,FALSE,01-Sep-21,311,15.76
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/08/2021,FALSE,01-Aug-21,320,15.94
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/07/2021,FALSE,01-Jul-21,310.33,16.22
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/06/2021,FALSE,01-Jun-21,300,18.56
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/05/2021,FALSE,01-May-21,301,18.49
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/04/2021,FALSE,01-Apr-21,297.67,20.04
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/03/2021,FALSE,01-Mar-21,282,20.92
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/02/2021,FALSE,01-Feb-21,288,20.49
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/01/2021,FALSE,01-Jan-21,306.33,18.61
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/12/2020,FALSE,01-Dec-20,316.67,16.74
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/11/2020,FALSE,01-Nov-20,306.33,16.76
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/10/2020,FALSE,01-Oct-20,287.33,15.55
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/09/2020,FALSE,01-Sep-20,287.67,17.5
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/08/2020,FALSE,01-Aug-20,295.67,18.83
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/06/2025,FALSE,01-Jun-25,339.33,48.04
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/05/2025,FALSE,01-May-25,334.67,47.61
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/04/2025,FALSE,01-Apr-25,325.67,46.47
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/03/2025,FALSE,01-Mar-25,330.67,44.86
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/02/2025,FALSE,01-Feb-25,318.67,46.23
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/01/2025,FALSE,01-Jan-25,339.33,47.64
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/12/2024,FALSE,01-Dec-24,343,47.42
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/11/2024,FALSE,01-Nov-24,355.33,45.87
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/10/2024,FALSE,01-Oct-24,354.33,44.87
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/09/2024,FALSE,01-Sep-24,356.67,46.64
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/08/2024,FALSE,01-Aug-24,354.33,46.57
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/07/2024,FALSE,01-Jul-24,364.67,46.34
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/06/2024,FALSE,01-Jun-24,351.33,43.74
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/05/2024,FALSE,01-May-24,346.67,45.58
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/04/2024,FALSE,01-Apr-24,321,46.52
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/03/2024,FALSE,01-Mar-24,320.33,46.93
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/02/2024,FALSE,01-Feb-24,318.67,47.18
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,West Midlands,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/01/2024,FALSE,01-Jan-24,325.67,46.88
