,geography,stratum,date,organism,resistance_pct
3296,West Midlands,Third Generation Cephalosporins,2024-01-11,K-pneumoniae,15.35
3297,West Midlands,Third Generation Cephalosporins,2024-01-12,K-pneumoniae,11.3
3298,West Midlands,Third Generation Cephalosporins,2025-01-01,K-pneumoniae,13.42
3299,West Midlands,Third Generation Cephalosporins,2025-01-02,K-pneumoniae,12.92
3300,West Midlands,Third Generation Cephalosporins,2025-01-03,K-pneumoniae,13.9
3301,West Midlands,Third Generation Cephalosporins,2025-01-04,K-pneumoniae,11.27
3302,West Midlands,Third Generation Cephalosporins,2025-01-05,K-pneumoniae,10.11
3303,West Midlands,Third Generation Cephalosporins,2025-01-06,K-pneumoniae,11.33
3304,Yorkshire and Humber,Amikacin,2020-01-08,K-pneumoniae,0.0
3305,Yorkshire and Humber,Amikacin,2020-01-09,K-pneumoniae,0.0
3306,Yorkshire and Humber,Amikacin,2020-01-10,K-pneumoniae,0.0
3307,Yorkshire and Humber,Amikacin,2020-01-11,K-pneumoniae,0.0
3308,Yorkshire and Humber,Amikacin,2020-01-12,K-pneumoniae,0.0
3309,Yorkshire and Humber,Amikacin,2021-01-01,K-pneumoniae,0.0
3310,Yorkshire and Humber,Amikacin,2021-01-02,K-pneumoniae,0.0
3311,Yorkshire and Humber,Amikacin,2021-01-03,K-pneumoniae,0.0
3312,Yorkshire and Humber,Amikacin,2021-01-04,K-pneumoniae,0.0
3313,Yorkshire and Humber,Amikacin,2021-01-05,K-pneumoniae,2.63
3314,Yorkshire and Humber,Amikacin,2021-01-06,K-pneumoniae,2.86
3315,Yorkshire and Humber,Amikacin,2021-01-07,K-pneumoniae,4.0
3316,Yorkshire and Humber,Amikacin,2021-01-08,K-pneumoniae,0.0
3317,Yorkshire and Humber,Amikacin,2021-01-09,K-pneumoniae,2.78
3318,Yorkshire and Humber,Amikacin,2021-01-10,K-pneumoniae,3.85
3319,Yorkshire and Humber,Amikacin,2021-01-11,K-pneumoniae,6.52
3320,Yorkshire and Humber,Amikacin,2021-01-12,K-pneumoniae,4.44
3321,Yorkshire and Humber,Amikacin,2022-01-01,K-pneumoniae,5.56
3322,Yorkshire and Humber,Amikacin,2022-01-02,K-pneumoniae,2.7
3323,Yorkshire and Humber,Amikacin,2022-01-03,K-pneumoniae,5.13
3324,Yorkshire and Humber,Amikacin,2022-01-04,K-pneumoniae,6.45
3325,Yorkshire and Humber,Amikacin,2022-01-05,K-pneumoniae,6.9
3326,Yorkshire and Humber,Amikacin,2022-01-06,K-pneumoniae,4.76
3327,Yorkshire and Humber,Amikacin,2022-01-07,K-pneumoniae,0.0
3328,Yorkshire and Humber,Amikacin,2022-01-08,K-pneumoniae,3.57
3329,Yorkshire and Humber,Amikacin,2022-01-09,K-pneumoniae,3.23
3330,Yorkshire and Humber,Amikacin,2022-01-10,K-pneumoniae,10.71
3331,Yorkshire and Humber,Amikacin,2022-01-11,K-pneumoniae,9.52
3332,Yorkshire and Humber,Amikacin,2022-01-12,K-pneumoniae,18.75
3333,Yorkshire and Humber,Amikacin,2023-01-01,K-pneumoniae,15.0
3334,Yorkshire and Humber,Amikacin,2023-01-02,K-pneumoniae,12.0
3335,Yorkshire and Humber,Amikacin,2023-01-03,K-pneumoniae,15.38
3336,Yorkshire and Humber,Amikacin,2023-01-04,K-pneumoniae,14.29
3337,Yorkshire and Humber,Amikacin,2023-01-05,K-pneumoniae,15.79
3338,Yorkshire and Humber,Amikacin,2023-01-06,K-pneumoniae,5.0
3339,Yorkshire and Humber,Amikacin,2023-01-07,K-pneumoniae,0.0
3340,Yorkshire and Humber,Amikacin,2023-01-08,K-pneumoniae,0.0
3341,Yorkshire and Humber,Amikacin,2023-01-09,K-pneumoniae,6.52
3342,Yorkshire and Humber,Amikacin,2023-01-10,K-pneumoniae,8.0
3343,Yorkshire and Humber,Amikacin,2023-01-11,K-pneumoniae,11.63
3344,Yorkshire and Humber,Amikacin,2023-01-12,K-pneumoniae,6.9
3345,Yorkshire and Humber,Amikacin,2024-01-01,K-pneumoniae,3.45
3346,Yorkshire and Humber,Amikacin,2024-01-02,K-pneumoniae,3.57
3347,Yorkshire and Humber,Amikacin,2024-01-03,K-pneumoniae,6.67
3348,Yorkshire and Humber,Amikacin,2024-01-04,K-pneumoniae,7.14
3349,Yorkshire and Humber,Amikacin,2024-01-05,K-pneumoniae,6.06
3350,Yorkshire and Humber,Amikacin,2024-01-06,K-pneumoniae,3.23
3351,Yorkshire and Humber,Amikacin,2024-01-07,K-pneumoniae,4.76
3352,Yorkshire and Humber,Amikacin,2024-01-08,K-pneumoniae,5.88
3353,Yorkshire and Humber,Amikacin,2024-01-09,K-pneumoniae,5.08
3354,Yorkshire and Humber,Amikacin,2024-01-10,K-pneumoniae,5.56
3355,Yorkshire and Humber,Amikacin,2024-01-11,K-pneumoniae,4.55
3356,Yorkshire and Humber,Amikacin,2024-01-12,K-pneumoniae,7.32
3357,Yorkshire and Humber,Amikacin,2025-01-01,K-pneumoniae,5.56
3358,Yorkshire and Humber,Amikacin,2025-01-02,K-pneumoniae,10.0
3359,Yorkshire and Humber,Amikacin,2025-01-03,K-pneumoniae,7.69
3360,Yorkshire and Humber,Amikacin,2025-01-04,K-pneumoniae,8.7
3361,Yorkshire and Humber,Amikacin,2025-01-05,K-pneumoniae,2.17
3362,Yorkshire and Humber,Amikacin,2025-01-06,K-pneumoniae,2.04
3363,Yorkshire and Humber,Carbapenems,2020-01-08,K-pneumoniae,0.71
3364,Yorkshire and Humber,Carbapenems,2020-01-09,K-pneumoniae,0.0
3365,Yorkshire and Humber,Carbapenems,2020-01-10,K-pneumoniae,0.0
3366,Yorkshire and Humber,Carbapenems,2020-01-11,K-pneumoniae,0.0
3367,Yorkshire and Humber,Carbapenems,2020-01-12,K-pneumoniae,0.0
3368,Yorkshire and Humber,Carbapenems,2021-01-01,K-pneumoniae,0.0
3369,Yorkshire and Humber,Carbapenems,2021-01-02,K-pneumoniae,0.0
3370,Yorkshire and Humber,Carbapenems,2021-01-03,K-pneumoniae,0.0
3371,Yorkshire and Humber,Carbapenems,2021-01-04,K-pneumoniae,0.0
3372,Yorkshire and Humber,Carbapenems,2021-01-05,K-pneumoniae,0.53
3373,Yorkshire and Humber,Carbapenems,2021-01-06,K-pneumoniae,1.16
3374,Yorkshire and Humber,Carbapenems,2021-01-07,K-pneumoniae,1.16
3375,Yorkshire and Humber,Carbapenems,2021-01-08,K-pneumoniae,0.59
3376,Yorkshire and Humber,Carbapenems,2021-01-09,K-pneumoniae,1.04
3377,Yorkshire and Humber,Carbapenems,2021-01-10,K-pneumoniae,1.9
3378,Yorkshire and Humber,Carbapenems,2021-01-11,K-pneumoniae,2.29
3379,Yorkshire and Humber,Carbapenems,2021-01-12,K-pneumoniae,1.49
3380,Yorkshire and Humber,Carbapenems,2022-01-01,K-pneumoniae,1.04
3381,Yorkshire and Humber,Carbapenems,2022-01-02,K-pneumoniae,0.56
3382,Yorkshire and Humber,Carbapenems,2022-01-03,K-pneumoniae,1.02
3383,Yorkshire and Humber,Carbapenems,2022-01-04,K-pneumoniae,1.04
3384,Yorkshire and Humber,Carbapenems,2022-01-05,K-pneumoniae,1.02
3385,Yorkshire and Humber,Carbapenems,2022-01-06,K-pneumoniae,0.55
3386,Yorkshire and Humber,Carbapenems,2022-01-07,K-pneumoniae,0.52
3387,Yorkshire and Humber,Carbapenems,2022-01-08,K-pneumoniae,0.46
3388,Yorkshire and Humber,Carbapenems,2022-01-09,K-pneumoniae,0.46
3389,Yorkshire and Humber,Carbapenems,2022-01-10,K-pneumoniae,0.0
3390,Yorkshire and Humber,Carbapenems,2022-01-11,K-pneumoniae,0.0
3391,Yorkshire and Humber,Carbapenems,2022-01-12,K-pneumoniae,0.0
3392,Yorkshire and Humber,Carbapenems,2023-01-01,K-pneumoniae,0.0
3393,Yorkshire and Humber,Carbapenems,2023-01-02,K-pneumoniae,0.0
3394,Yorkshire and Humber,Carbapenems,2023-01-03,K-pneumoniae,1.55
3395,Yorkshire and Humber,Carbapenems,2023-01-04,K-pneumoniae,1.61
3396,Yorkshire and Humber,Carbapenems,2023-01-05,K-pneumoniae,1.61
3397,Yorkshire and Humber,Carbapenems,2023-01-06,K-pneumoniae,0.0
3398,Yorkshire and Humber,Carbapenems,2023-01-07,K-pneumoniae,0.0
3399,Yorkshire and Humber,Carbapenems,2023-01-08,K-pneumoniae,0.0
3400,Yorkshire and Humber,Carbapenems,2023-01-09,K-pneumoniae,1.21
3401,Yorkshire and Humber,Carbapenems,2023-01-10,K-pneumoniae,1.98
3402,Yorkshire and Humber,Carbapenems,2023-01-11,K-pneumoniae,2.16
3403,Yorkshire and Humber,Carbapenems,2023-01-12,K-pneumoniae,1.0
3404,Yorkshire and Humber,Carbapenems,2024-01-01,K-pneumoniae,0.49
3405,Yorkshire and Humber,Carbapenems,2024-01-02,K-pneumoniae,0.49
3406,Yorkshire and Humber,Carbapenems,2024-01-03,K-pneumoniae,0.47
3407,Yorkshire and Humber,Carbapenems,2024-01-04,K-pneumoniae,0.0
3408,Yorkshire and Humber,Carbapenems,2024-01-05,K-pneumoniae,0.0
3409,Yorkshire and Humber,Carbapenems,2024-01-06,K-pneumoniae,0.0
3410,Yorkshire and Humber,Carbapenems,2024-01-07,K-pneumoniae,0.46
3411,Yorkshire and Humber,Carbapenems,2024-01-08,K-pneumoniae,0.44
3412,Yorkshire and Humber,Carbapenems,2024-01-09,K-pneumoniae,0.46
3413,Yorkshire and Humber,Carbapenems,2024-01-10,K-pneumoniae,0.0
3414,Yorkshire and Humber,Carbapenems,2024-01-11,K-pneumoniae,0.47
3415,Yorkshire and Humber,Carbapenems,2024-01-12,K-pneumoniae,0.87
3416,Yorkshire and Humber,Carbapenems,2025-01-01,K-pneumoniae,0.91
3417,Yorkshire and Humber,Carbapenems,2025-01-02,K-pneumoniae,0.97
3418,Yorkshire and Humber,Carbapenems,2025-01-03,K-pneumoniae,0.58
3419,Yorkshire and Humber,Carbapenems,2025-01-04,K-pneumoniae,1.09
3420,Yorkshire and Humber,Carbapenems,2025-01-05,K-pneumoniae,0.51
3421,Yorkshire and Humber,Carbapenems,2025-01-06,K-pneumoniae,0.47
3422,Yorkshire and Humber,Ciprofloxacin,2020-01-08,K-pneumoniae,14.29
3423,Yorkshire and Humber,Ciprofloxacin,2020-01-09,K-pneumoniae,14.01
3424,Yorkshire and Humber,Ciprofloxacin,2020-01-10,K-pneumoniae,9.94
3425,Yorkshire and Humber,Ciprofloxacin,2020-01-11,K-pneumoniae,7.61
3426,Yorkshire and Humber,Ciprofloxacin,2020-01-12,K-pneumoniae,7.14
3427,Yorkshire and Humber,Ciprofloxacin,2021-01-01,K-pneumoniae,7.3
3428,Yorkshire and Humber,Ciprofloxacin,2021-01-02,K-pneumoniae,8.02
3429,Yorkshire and Humber,Ciprofloxacin,2021-01-03,K-pneumoniae,6.36
3430,Yorkshire and Humber,Ciprofloxacin,2021-01-04,K-pneumoniae,8.86
3431,Yorkshire and Humber,Ciprofloxacin,2021-01-05,K-pneumoniae,11.35
3432,Yorkshire and Humber,Ciprofloxacin,2021-01-06,K-pneumoniae,11.45
3433,Yorkshire and Humber,Ciprofloxacin,2021-01-07,K-pneumoniae,10.12
3434,Yorkshire and Humber,Ciprofloxacin,2021-01-08,K-pneumoniae,9.58
3435,Yorkshire and Humber,Ciprofloxacin,2021-01-09,K-pneumoniae,13.98
3436,Yorkshire and Humber,Ciprofloxacin,2021-01-10,K-pneumoniae,13.79
3437,Yorkshire and Humber,Ciprofloxacin,2021-01-11,K-pneumoniae,12.86
3438,Yorkshire and Humber,Ciprofloxacin,2021-01-12,K-pneumoniae,12.12
3439,Yorkshire and Humber,Ciprofloxacin,2022-01-01,K-pneumoniae,13.23
3440,Yorkshire and Humber,Ciprofloxacin,2022-01-02,K-pneumoniae,13.22
3441,Yorkshire and Humber,Ciprofloxacin,2022-01-03,K-pneumoniae,11.64
3442,Yorkshire and Humber,Ciprofloxacin,2022-01-04,K-pneumoniae,14.44
3443,Yorkshire and Humber,Ciprofloxacin,2022-01-05,K-pneumoniae,17.62
3444,Yorkshire and Humber,Ciprofloxacin,2022-01-06,K-pneumoniae,19.21
3445,Yorkshire and Humber,Ciprofloxacin,2022-01-07,K-pneumoniae,15.34
3446,Yorkshire and Humber,Ciprofloxacin,2022-01-08,K-pneumoniae,12.02
3447,Yorkshire and Humber,Ciprofloxacin,2022-01-09,K-pneumoniae,12.8
3448,Yorkshire and Humber,Ciprofloxacin,2022-01-10,K-pneumoniae,14.08
3449,Yorkshire and Humber,Ciprofloxacin,2022-01-11,K-pneumoniae,13.98
3450,Yorkshire and Humber,Ciprofloxacin,2022-01-12,K-pneumoniae,15.62
3451,Yorkshire and Humber,Ciprofloxacin,2023-01-01,K-pneumoniae,15.18
3452,Yorkshire and Humber,Ciprofloxacin,2023-01-02,K-pneumoniae,18.92
3453,Yorkshire and Humber,Ciprofloxacin,2023-01-03,K-pneumoniae,17.84
3454,Yorkshire and Humber,Ciprofloxacin,2023-01-04,K-pneumoniae,18.64
3455,Yorkshire and Humber,Ciprofloxacin,2023-01-05,K-pneumoniae,21.47
3456,Yorkshire and Humber,Ciprofloxacin,2023-01-06,K-pneumoniae,19.65
3457,Yorkshire and Humber,Ciprofloxacin,2023-01-07,K-pneumoniae,19.21
3458,Yorkshire and Humber,Ciprofloxacin,2023-01-08,K-pneumoniae,13.73
3459,Yorkshire and Humber,Ciprofloxacin,2023-01-09,K-pneumoniae,18.26
3460,Yorkshire and Humber,Ciprofloxacin,2023-01-10,K-pneumoniae,20.73
3461,Yorkshire and Humber,Ciprofloxacin,2023-01-11,K-pneumoniae,21.4
3462,Yorkshire and Humber,Ciprofloxacin,2023-01-12,K-pneumoniae,16.24
3463,Yorkshire and Humber,Ciprofloxacin,2024-01-01,K-pneumoniae,14.0
3464,Yorkshire and Humber,Ciprofloxacin,2024-01-02,K-pneumoniae,14.72
3465,Yorkshire and Humber,Ciprofloxacin,2024-01-03,K-pneumoniae,16.92
3466,Yorkshire and Humber,Ciprofloxacin,2024-01-04,K-pneumoniae,17.02
3467,Yorkshire and Humber,Ciprofloxacin,2024-01-05,K-pneumoniae,16.15
3468,Yorkshire and Humber,Ciprofloxacin,2024-01-06,K-pneumoniae,16.16
3469,Yorkshire and Humber,Ciprofloxacin,2024-01-07,K-pneumoniae,17.87
3470,Yorkshire and Humber,Ciprofloxacin,2024-01-08,K-pneumoniae,18.81
3471,Yorkshire and Humber,Ciprofloxacin,2024-01-09,K-pneumoniae,18.66
3472,Yorkshire and Humber,Ciprofloxacin,2024-01-10,K-pneumoniae,19.07
3473,Yorkshire and Humber,Ciprofloxacin,2024-01-11,K-pneumoniae,22.44
3474,Yorkshire and Humber,Ciprofloxacin,2024-01-12,K-pneumoniae,22.03
3475,Yorkshire and Humber,Ciprofloxacin,2025-01-01,K-pneumoniae,20.75
3476,Yorkshire and Humber,Ciprofloxacin,2025-01-02,K-pneumoniae,17.48
3477,Yorkshire and Humber,Ciprofloxacin,2025-01-03,K-pneumoniae,19.64
3478,Yorkshire and Humber,Ciprofloxacin,2025-01-04,K-pneumoniae,21.39
3479,Yorkshire and Humber,Ciprofloxacin,2025-01-05,K-pneumoniae,20.57
3480,Yorkshire and Humber,Ciprofloxacin,2025-01-06,K-pneumoniae,18.78
3481,Yorkshire and Humber,Co-amoxiclav,2020-01-08,K-pneumoniae,24.43
3482,Yorkshire and Humber,Co-amoxiclav,2020-01-09,K-pneumoniae,27.59
3483,Yorkshire and Humber,Co-amoxiclav,2020-01-10,K-pneumoniae,30.62
3484,Yorkshire and Humber,Co-amoxiclav,2020-01-11,K-pneumoniae,30.0
3485,Yorkshire and Humber,Co-amoxiclav,2020-01-12,K-pneumoniae,30.43
3486,Yorkshire and Humber,Co-amoxiclav,2021-01-01,K-pneumoniae,28.76
3487,Yorkshire and Humber,Co-amoxiclav,2021-01-02,K-pneumoniae,25.35
3488,Yorkshire and Humber,Co-amoxiclav,2021-01-03,K-pneumoniae,19.46
3489,Yorkshire and Humber,Co-amoxiclav,2021-01-04,K-pneumoniae,23.61
3490,Yorkshire and Humber,Co-amoxiclav,2021-01-05,K-pneumoniae,27.38
3491,Yorkshire and Humber,Co-amoxiclav,2021-01-06,K-pneumoniae,31.82
3492,Yorkshire and Humber,Co-amoxiclav,2021-01-07,K-pneumoniae,29.68
3493,Yorkshire and Humber,Co-amoxiclav,2021-01-08,K-pneumoniae,29.22
3494,Yorkshire and Humber,Co-amoxiclav,2021-01-09,K-pneumoniae,25.93
3495,Yorkshire and Humber,Co-amoxiclav,2021-01-10,K-pneumoniae,24.29
3496,Yorkshire and Humber,Co-amoxiclav,2021-01-11,K-pneumoniae,25.41
3497,Yorkshire and Humber,Co-amoxiclav,2021-01-12,K-pneumoniae,27.33
3498,Yorkshire and Humber,Co-amoxiclav,2022-01-01,K-pneumoniae,29.52
3499,Yorkshire and Humber,Co-amoxiclav,2022-01-02,K-pneumoniae,28.29
3500,Yorkshire and Humber,Co-amoxiclav,2022-01-03,K-pneumoniae,26.83
3501,Yorkshire and Humber,Co-amoxiclav,2022-01-04,K-pneumoniae,27.39
3502,Yorkshire and Humber,Co-amoxiclav,2022-01-05,K-pneumoniae,26.79
3503,Yorkshire and Humber,Co-amoxiclav,2022-01-06,K-pneumoniae,28.4
3504,Yorkshire and Humber,Co-amoxiclav,2022-01-07,K-pneumoniae,26.14
3505,Yorkshire and Humber,Co-amoxiclav,2022-01-08,K-pneumoniae,29.38
3506,Yorkshire and Humber,Co-amoxiclav,2022-01-09,K-pneumoniae,30.41
3507,Yorkshire and Humber,Co-amoxiclav,2022-01-10,K-pneumoniae,31.44
3508,Yorkshire and Humber,Co-amoxiclav,2022-01-11,K-pneumoniae,29.17
3509,Yorkshire and Humber,Co-amoxiclav,2022-01-12,K-pneumoniae,26.16
3510,Yorkshire and Humber,Co-amoxiclav,2023-01-01,K-pneumoniae,26.09
3511,Yorkshire and Humber,Co-amoxiclav,2023-01-02,K-pneumoniae,28.48
3512,Yorkshire and Humber,Co-amoxiclav,2023-01-03,K-pneumoniae,32.03
3513,Yorkshire and Humber,Co-amoxiclav,2023-01-04,K-pneumoniae,36.42
3514,Yorkshire and Humber,Co-amoxiclav,2023-01-05,K-pneumoniae,38.16
3515,Yorkshire and Humber,Co-amoxiclav,2023-01-06,K-pneumoniae,33.33
3516,Yorkshire and Humber,Co-amoxiclav,2023-01-07,K-pneumoniae,26.85
3517,Yorkshire and Humber,Co-amoxiclav,2023-01-08,K-pneumoniae,24.85
3518,Yorkshire and Humber,Co-amoxiclav,2023-01-09,K-pneumoniae,30.58
3519,Yorkshire and Humber,Co-amoxiclav,2023-01-10,K-pneumoniae,34.76
3520,Yorkshire and Humber,Co-amoxiclav,2023-01-11,K-pneumoniae,38.14
3521,Yorkshire and Humber,Co-amoxiclav,2023-01-12,K-pneumoniae,35.06
3522,Yorkshire and Humber,Co-amoxiclav,2024-01-01,K-pneumoniae,30.29
3523,Yorkshire and Humber,Co-amoxiclav,2024-01-02,K-pneumoniae,27.17
3524,Yorkshire and Humber,Co-amoxiclav,2024-01-03,K-pneumoniae,26.52
3525,Yorkshire and Humber,Co-amoxiclav,2024-01-04,K-pneumoniae,28.02
3526,Yorkshire and Humber,Co-amoxiclav,2024-01-05,K-pneumoniae,29.44
3527,Yorkshire and Humber,Co-amoxiclav,2024-01-06,K-pneumoniae,25.97
3528,Yorkshire and Humber,Co-amoxiclav,2024-01-07,K-pneumoniae,29.12
3529,Yorkshire and Humber,Co-amoxiclav,2024-01-08,K-pneumoniae,30.93
3530,Yorkshire and Humber,Co-amoxiclav,2024-01-09,K-pneumoniae,38.46
3531,Yorkshire and Humber,Co-amoxiclav,2024-01-10,K-pneumoniae,39.9
3532,Yorkshire and Humber,Co-amoxiclav,2024-01-11,K-pneumoniae,37.7
3533,Yorkshire and Humber,Co-amoxiclav,2024-01-12,K-pneumoniae,33.33
3534,Yorkshire and Humber,Co-amoxiclav,2025-01-01,K-pneumoniae,29.1
3535,Yorkshire and Humber,Co-amoxiclav,2025-01-02,K-pneumoniae,27.96
3536,Yorkshire and Humber,Co-amoxiclav,2025-01-03,K-pneumoniae,30.13
3537,Yorkshire and Humber,Co-amoxiclav,2025-01-04,K-pneumoniae,32.34
3538,Yorkshire and Humber,Co-amoxiclav,2025-01-05,K-pneumoniae,32.53
3539,Yorkshire and Humber,Co-amoxiclav,2025-01-06,K-pneumoniae,32.0
3540,Yorkshire and Humber,Gentamicin,2020-01-08,K-pneumoniae,4.08
3541,Yorkshire and Humber,Gentamicin,2020-01-09,K-pneumoniae,3.68
3542,Yorkshire and Humber,Gentamicin,2020-01-10,K-pneumoniae,2.7
3543,Yorkshire and Humber,Gentamicin,2020-01-11,K-pneumoniae,2.14
3544,Yorkshire and Humber,Gentamicin,2020-01-12,K-pneumoniae,2.65
3545,Yorkshire and Humber,Gentamicin,2021-01-01,K-pneumoniae,3.26
3546,Yorkshire and Humber,Gentamicin,2021-01-02,K-pneumoniae,3.51
3547,Yorkshire and Humber,Gentamicin,2021-01-03,K-pneumoniae,4.55
3548,Yorkshire and Humber,Gentamicin,2021-01-04,K-pneumoniae,6.1
3549,Yorkshire and Humber,Gentamicin,2021-01-05,K-pneumoniae,5.82
3550,Yorkshire and Humber,Gentamicin,2021-01-06,K-pneumoniae,4.65
3551,Yorkshire and Humber,Gentamicin,2021-01-07,K-pneumoniae,3.55
3552,Yorkshire and Humber,Gentamicin,2021-01-08,K-pneumoniae,4.71
3553,Yorkshire and Humber,Gentamicin,2021-01-09,K-pneumoniae,7.29
3554,Yorkshire and Humber,Gentamicin,2021-01-10,K-pneumoniae,8.61
3555,Yorkshire and Humber,Gentamicin,2021-01-11,K-pneumoniae,7.94
3556,Yorkshire and Humber,Gentamicin,2021-01-12,K-pneumoniae,7.88
3557,Yorkshire and Humber,Gentamicin,2022-01-01,K-pneumoniae,6.7
3558,Yorkshire and Humber,Gentamicin,2022-01-02,K-pneumoniae,7.34
3559,Yorkshire and Humber,Gentamicin,2022-01-03,K-pneumoniae,5.29
3560,Yorkshire and Humber,Gentamicin,2022-01-04,K-pneumoniae,6.95
3561,Yorkshire and Humber,Gentamicin,2022-01-05,K-pneumoniae,6.19
3562,Yorkshire and Humber,Gentamicin,2022-01-06,K-pneumoniae,6.25
3563,Yorkshire and Humber,Gentamicin,2022-01-07,K-pneumoniae,4.84
3564,Yorkshire and Humber,Gentamicin,2022-01-08,K-pneumoniae,5.24
3565,Yorkshire and Humber,Gentamicin,2022-01-09,K-pneumoniae,5.71
3566,Yorkshire and Humber,Gentamicin,2022-01-10,K-pneumoniae,6.73
3567,Yorkshire and Humber,Gentamicin,2022-01-11,K-pneumoniae,6.59
3568,Yorkshire and Humber,Gentamicin,2022-01-12,K-pneumoniae,7.37
3569,Yorkshire and Humber,Gentamicin,2023-01-01,K-pneumoniae,6.35
3570,Yorkshire and Humber,Gentamicin,2023-01-02,K-pneumoniae,7.1
3571,Yorkshire and Humber,Gentamicin,2023-01-03,K-pneumoniae,7.73
3572,Yorkshire and Humber,Gentamicin,2023-01-04,K-pneumoniae,9.25
3573,Yorkshire and Humber,Gentamicin,2023-01-05,K-pneumoniae,11.8
3574,Yorkshire and Humber,Gentamicin,2023-01-06,K-pneumoniae,9.44
3575,Yorkshire and Humber,Gentamicin,2023-01-07,K-pneumoniae,7.18
3576,Yorkshire and Humber,Gentamicin,2023-01-08,K-pneumoniae,3.4
3577,Yorkshire and Humber,Gentamicin,2023-01-09,K-pneumoniae,7.63
3578,Yorkshire and Humber,Gentamicin,2023-01-10,K-pneumoniae,10.44
3579,Yorkshire and Humber,Gentamicin,2023-01-11,K-pneumoniae,12.72
3580,Yorkshire and Humber,Gentamicin,2023-01-12,K-pneumoniae,9.5
3581,Yorkshire and Humber,Gentamicin,2024-01-01,K-pneumoniae,8.33
3582,Yorkshire and Humber,Gentamicin,2024-01-02,K-pneumoniae,7.28
3583,Yorkshire and Humber,Gentamicin,2024-01-03,K-pneumoniae,7.94
3584,Yorkshire and Humber,Gentamicin,2024-01-04,K-pneumoniae,7.73
3585,Yorkshire and Humber,Gentamicin,2024-01-05,K-pneumoniae,7.5
3586,Yorkshire and Humber,Gentamicin,2024-01-06,K-pneumoniae,7.92
3587,Yorkshire and Humber,Gentamicin,2024-01-07,K-pneumoniae,10.0
3588,Yorkshire and Humber,Gentamicin,2024-01-08,K-pneumoniae,12.23
3589,Yorkshire and Humber,Gentamicin,2024-01-09,K-pneumoniae,12.89
3590,Yorkshire and Humber,Gentamicin,2024-01-10,K-pneumoniae,11.71
3591,Yorkshire and Humber,Gentamicin,2024-01-11,K-pneumoniae,10.48
3592,Yorkshire and Humber,Gentamicin,2024-01-12,K-pneumoniae,10.39
3593,Yorkshire and Humber,Gentamicin,2025-01-01,K-pneumoniae,9.59
3594,Yorkshire and Humber,Gentamicin,2025-01-02,K-pneumoniae,10.73
3595,Yorkshire and Humber,Gentamicin,2025-01-03,K-pneumoniae,11.66
3596,Yorkshire and Humber,Gentamicin,2025-01-04,K-pneumoniae,10.4
3597,Yorkshire and Humber,Gentamicin,2025-01-05,K-pneumoniae,9.19
3598,Yorkshire and Humber,Gentamicin,2025-01-06,K-pneumoniae,8.37
3599,Yorkshire and Humber,Piperacillin with tazobactam,2020-01-08,K-pneumoniae,6.99
3600,Yorkshire and Humber,Piperacillin with tazobactam,2020-01-09,K-pneumoniae,9.38
3601,Yorkshire and Humber,Piperacillin with tazobactam,2020-01-10,K-pneumoniae,11.48
3602,Yorkshire and Humber,Piperacillin with tazobactam,2020-01-11,K-pneumoniae,13.98
3603,Yorkshire and Humber,Piperacillin with tazobactam,2020-01-12,K-pneumoniae,11.41
3604,Yorkshire and Humber,Piperacillin with tazobactam,2021-01-01,K-pneumoniae,9.09
3605,Yorkshire and Humber,Piperacillin with tazobactam,2021-01-02,K-pneumoniae,5.56
3606,Yorkshire and Humber,Piperacillin with tazobactam,2021-01-03,K-pneumoniae,6.43
3607,Yorkshire and Humber,Piperacillin with tazobactam,2021-01-04,K-pneumoniae,8.59
